date,code,peTTM
2021-09-30,sh.605066,18.199144
2021-09-30,sh.603687,18.225339
2021-09-30,sz.002164,18.228864
2021-09-30,sz.002960,18.240089
2021-09-30,sz.300158,18.243178
2021-09-30,sz.301027,18.304705
2021-09-30,sh.688178,18.337035
2021-09-30,sh.600362,18.340285
2021-09-30,sz.002616,18.34524
2021-09-30,sh.600477,18.356343
2021-09-30,sz.300535,18.360997
2021-09-30,sh.605298,18.365681
2021-09-30,sh.605296,18.372235
2021-09-30,sh.600277,18.372337
2021-09-30,sh.603118,18.375038
2021-09-30,sh.600125,18.383668
2021-09-30,sh.603955,18.394645
2021-09-30,sz.002001,18.402772
2021-09-30,sh.600637,18.406207
2021-09-30,sh.600109,18.406296
2021-09-30,sh.600458,18.408909
2021-09-30,sh.600425,18.411209
2021-09-30,sh.603877,18.42992
2021-09-30,sh.603551,18.444671
2021-09-30,sz.002032,18.468095
2021-09-30,sz.300129,18.480705
2021-09-30,sz.001203,18.481081
2021-09-30,sz.002039,18.485032
2021-09-30,sz.002332,18.499106
2021-09-30,sz.002921,18.525423
2021-09-30,sh.603329,18.53381
2021-09-30,sz.300547,18.535849
2021-09-30,sz.002790,18.541988
2021-09-30,sh.600900,18.545957
2021-09-30,sz.300206,18.547494
2021-09-30,sz.002454,18.550359
2021-09-30,sz.000887,18.571143
2021-09-30,sh.600667,18.573685
2021-09-30,sh.603266,18.616055
2021-09-30,sz.001209,18.627645
2021-09-30,sz.002225,18.660569
2021-09-30,sh.603578,18.673043
2021-09-30,sz.300284,18.68045
2021-09-30,sz.300271,18.732739
2021-09-30,sh.605266,18.736668
2021-09-30,sz.002122,18.768106
2021-09-30,sh.605168,18.770975
2021-09-30,sh.600162,18.787143
2021-09-30,sz.002884,18.799336
2021-09-30,sh.600989,18.824423
2021-09-30,sz.300543,18.834071
2021-09-30,sh.601877,18.83456
2021-09-30,sh.600278,18.854344
2021-09-30,sh.603416,18.856209
2021-09-30,sh.605488,18.871251
2021-09-30,sz.000417,18.880018
2021-09-30,sh.603682,18.884931
2021-09-30,sh.603300,18.889665
2021-09-30,sz.300773,18.916355
2021-09-30,sz.002603,18.918351
2021-09-30,sh.600580,18.922668
2021-09-30,sz.002595,18.931231
2021-09-30,sz.002989,18.931436
2021-09-30,sh.600648,18.96124
2021-09-30,sz.002984,18.967308
2021-09-30,sh.600690,18.976036
2021-09-30,sh.603811,19.002446
2021-09-30,sh.600223,19.002696
2021-09-30,sz.000035,19.027649
2021-09-30,sh.600252,19.029612
2021-09-30,sz.000062,19.043969
2021-09-30,sh.603050,19.098955
2021-09-30,sz.002987,19.100759
2021-09-30,sh.603156,19.123522
2021-09-30,sz.002801,19.125309
2021-09-30,sh.600006,19.134053
2021-09-30,sh.603969,19.140219
2021-09-30,sh.600380,19.157473
2021-09-30,sh.600229,19.163199
2021-09-30,sh.600596,19.164633
2021-09-30,sh.600295,19.16666
2021-09-30,sz.301039,19.178092
2021-09-30,sz.300203,19.197692
2021-09-30,sh.601555,19.218262
2021-09-30,sh.605151,19.221732
2021-09-30,sh.688679,19.226383
2021-09-30,sh.603511,19.229057
2021-09-30,sh.603008,19.230718
2021-09-30,sz.301061,19.231518
2021-09-30,sz.000905,19.23478
2021-09-30,sz.300459,19.24587
2021-09-30,sz.300425,19.267139
2021-09-30,sh.600089,19.273825
2021-09-30,sz.000600,19.282222
2021-09-30,sz.003011,19.285044
2021-09-30,sh.600219,19.287463
2021-09-30,sz.002995,19.294391
2021-09-30,sz.002973,19.304306
2021-09-30,sz.300026,19.308428
2021-09-30,sz.000552,19.310614
2021-09-30,sz.002940,19.332026
2021-09-30,sh.600522,19.344522
2021-09-30,sh.603617,19.34592
2021-09-30,sz.000407,19.350662
2021-09-30,sh.603327,19.390079
2021-09-30,sz.300692,19.395247
2021-09-30,sz.002015,19.399952
2021-09-30,sh.605389,19.408351
2021-09-30,sh.603985,19.428588
2021-09-30,sh.603758,19.452128
2021-09-30,sh.601139,19.45968
2021-09-30,sh.603058,19.50756
2021-09-30,sz.000753,19.532211
2021-09-30,sz.001212,19.551014
2021-09-30,sz.002778,19.557494
2021-09-30,sh.601238,19.55886
2021-09-30,sz.002558,19.563555
2021-09-30,sz.002091,19.575476
2021-09-30,sh.600819,19.582254
2021-09-30,sz.300788,19.584467
2021-09-30,sh.600674,19.604835
2021-09-30,sz.002328,19.618723
2021-09-30,sh.603289,19.641795
2021-09-30,sh.603818,19.649387
2021-09-30,sz.300433,19.658883
2021-09-30,sh.603337,19.686808
2021-09-30,sh.688819,19.727624
2021-09-30,sh.603181,19.755161
2021-09-30,sh.600783,19.78254
2021-09-30,sh.605068,19.80302
2021-09-30,sh.600826,19.826481
2021-09-30,sz.002312,19.830074
2021-09-30,sz.300428,19.830902
2021-09-30,sh.600216,19.835058
2021-09-30,sh.600490,19.838544
2021-09-30,sz.001205,19.840316
2021-09-30,sz.002080,19.868794
2021-09-30,sh.605259,19.908441
2021-09-30,sh.603488,19.909216
2021-09-30,sz.002601,19.929154
2021-09-30,sz.002626,19.931227
2021-09-30,sh.600650,19.937446
2021-09-30,sz.002315,19.938669
2021-09-30,sh.601609,19.938722
2021-09-30,sh.688057,19.939475
2021-09-30,sz.002849,19.944013
2021-09-30,sh.605286,19.959587
2021-09-30,sh.601999,19.977977
2021-09-30,sz.002004,19.990333
2021-09-30,sz.301036,19.998656
2021-09-30,sz.002727,20.00833
2021-09-30,sz.002421,20.017072
2021-09-30,sz.000902,20.0336
2021-09-30,sz.002385,20.050949
2021-09-30,sh.601218,20.066365
2021-09-30,sz.000927,20.075962
2021-09-30,sz.003028,20.076129
2021-09-30,sh.600073,20.090654
2021-09-30,sh.603178,20.103693
2021-09-30,sh.600982,20.121224
2021-09-30,sh.603444,20.125615
2021-09-30,sh.603002,20.136291
2021-09-30,sh.600867,20.140711
2021-09-30,sz.002452,20.156256
2021-09-30,sh.605009,20.156277
2021-09-30,sz.000639,20.167989
2021-09-30,sz.002664,20.170192
2021-09-30,sz.002929,20.178268
2021-09-30,sz.002467,20.18826
2021-09-30,sz.000930,20.203252
2021-09-30,sh.600180,20.231432
2021-09-30,sz.002743,20.235361
2021-09-30,sz.002419,20.250102
2021-09-30,sh.600909,20.256751
2021-09-30,sz.300305,20.265985
2021-09-30,sh.603269,20.26815
2021-09-30,sz.002648,20.268442
2021-09-30,sz.002223,20.274711
2021-09-30,sz.300003,20.280181
2021-09-30,sz.300599,20.292397
2021-09-30,sh.600708,20.293753
2021-09-30,sh.605365,20.312611
2021-09-30,sz.002882,20.34402
2021-09-30,sz.002998,20.344881
2021-09-30,sh.600546,20.349158
2021-09-30,sz.002107,20.35846
2021-09-30,sz.300701,20.388922
2021-09-30,sh.603817,20.396348
2021-09-30,sz.002448,20.397603
2021-09-30,sz.300030,20.398395
2021-09-30,sh.605268,20.406785
2021-09-30,sh.603636,20.41879
2021-09-30,sz.002045,20.458875
2021-09-30,sh.600888,20.459162
2021-09-30,sz.003013,20.462425
2021-09-30,sh.688121,20.487461
2021-09-30,sh.603589,20.509087
2021-09-30,sz.000513,20.50912
2021-09-30,sh.600050,20.509877
2021-09-30,sh.601868,20.51104
2021-09-30,sh.600633,20.516717
2021-09-30,sh.688456,20.52408
2021-09-30,sz.002037,20.525068
2021-09-30,sh.603277,20.551254
2021-09-30,sh.600759,20.602869
2021-09-30,sz.300983,20.6299
2021-09-30,sz.300070,20.658085
2021-09-30,sh.603928,20.674293
2021-09-30,sz.000926,20.705287
2021-09-30,sz.300610,20.735772
2021-09-30,sh.600210,20.762214
2021-09-30,sz.002202,20.771717
2021-09-30,sh.601200,20.776172
2021-09-30,sh.600975,20.778256
2021-09-30,sz.000720,20.805481
2021-09-30,sh.605368,20.816939
2021-09-30,sh.601952,20.819882
2021-09-30,sz.002833,20.845514
2021-09-30,sz.002975,20.874574
2021-09-30,sh.600489,20.902276
2021-09-30,sh.600798,20.903555
2021-09-30,sh.603217,20.906278
2021-09-30,sz.000751,20.919235
2021-09-30,sh.603303,20.969327
2021-09-30,sz.002541,20.971295
2021-09-30,sz.300231,20.97268
2021-09-30,sh.605507,20.978516
2021-09-30,sz.002373,20.978633
2021-09-30,sh.600557,21.003157
2021-09-30,sz.300214,21.004293
2021-09-30,sz.002344,21.009374
2021-09-30,sh.600629,21.019919
2021-09-30,sh.600583,21.040728
2021-09-30,sz.002298,21.050475
2021-09-30,sh.601198,21.053457
2021-09-30,sz.301047,21.077747
2021-09-30,sz.300229,21.088067
2021-09-30,sz.002498,21.089608
2021-09-30,sh.600155,21.099547
2021-09-30,sz.000913,21.108686
2021-09-30,sz.000728,21.156242
2021-09-30,sz.000521,21.18619
2021-09-30,sh.688330,21.206507
2021-09-30,sz.300559,21.212524
2021-09-30,sh.600168,21.212864
2021-09-30,sz.002267,21.238529
2021-09-30,sz.000510,21.246817
2021-09-30,sz.000603,21.270921
2021-09-30,sh.603196,21.288452
2021-09-30,sh.605155,21.307576
2021-09-30,sh.600370,21.313617
2021-09-30,sh.600933,21.31471
2021-09-30,sz.002873,21.318155
2021-09-30,sz.000099,21.31896
2021-09-30,sh.688156,21.351964
2021-09-30,sz.002489,21.36356
2021-09-30,sz.002206,21.371472
2021-09-30,sh.600787,21.377612
2021-09-30,sh.600794,21.378009
2021-09-30,sz.301006,21.380742
2021-09-30,sz.003005,21.384906
2021-09-30,sh.600513,21.390057
2021-09-30,sh.605060,21.398384
2021-09-30,sh.603660,21.406213
2021-09-30,sz.002972,21.406278
2021-09-30,sh.600828,21.425238
2021-09-30,sh.688571,21.438492
2021-09-30,sh.600866,21.475487
2021-09-30,sh.600575,21.489461
2021-09-30,sh.603386,21.491934
2021-09-30,sh.603607,21.501501
2021-09-30,sz.300210,21.510981
2021-09-30,sz.002372,21.518726
2021-09-30,sz.002669,21.544095
2021-09-30,sh.603982,21.553796
2021-09-30,sh.601368,21.556379
2021-09-30,sh.603809,21.593765
2021-09-30,sh.600202,21.597197
2021-09-30,sz.002391,21.600746
2021-09-30,sh.603616,21.626556
2021-09-30,sh.603730,21.62817
2021-09-30,sz.001207,21.630655
2021-09-30,sh.603053,21.673715
2021-09-30,sz.000960,21.674187
2021-09-30,sh.605180,21.68729
2021-09-30,sz.002444,21.72219
2021-09-30,sz.300822,21.737493
2021-09-30,sz.000963,21.738741
2021-09-30,sh.603279,21.749326
2021-09-30,sz.300596,21.75313
2021-09-30,sz.002040,21.790093
2021-09-30,sz.002864,21.791249
2021-09-30,sh.600283,21.806148
2021-09-30,sz.002879,21.810302
2021-09-30,sz.000557,21.814173
2021-09-30,sz.002038,21.817492
2021-09-30,sz.300660,21.827283
2021-09-30,sz.300383,21.833878
2021-09-30,sz.002925,21.836825
2021-09-30,sz.000859,21.867731
2021-09-30,sz.300016,21.873289
2021-09-30,sz.002295,21.89501
2021-09-30,sh.603366,21.905228
2021-09-30,sh.605018,21.914339
2021-09-30,sz.002346,21.950253
2021-09-30,sz.301049,21.962774
2021-09-30,sh.600817,21.963951
2021-09-30,sz.002082,21.969654
2021-09-30,sh.600183,21.976585
2021-09-30,sz.300095,21.982843
2021-09-30,sz.002384,21.991566
2021-09-30,sh.600051,22.025842
2021-09-30,sh.600299,22.029688
2021-09-30,sz.002939,22.030032
2021-09-30,sh.603733,22.053174
2021-09-30,sh.603662,22.072997
2021-09-30,sh.600979,22.076814
2021-09-30,sh.601588,22.093452
2021-09-30,sz.000029,22.104672
2021-09-30,sz.002855,22.15461
2021-09-30,sh.603861,22.155168
2021-09-30,sz.002401,22.167024
2021-09-30,sz.300131,22.182651
2021-09-30,sh.603311,22.20899
2021-09-30,sz.002813,22.209502
2021-09-30,sz.301016,22.211957
2021-09-30,sz.300993,22.212608
2021-09-30,sz.000977,22.243029
2021-09-30,sh.603648,22.28568
2021-09-30,sz.002434,22.319432
2021-09-30,sz.000782,22.319959
2021-09-30,sh.603096,22.353285
2021-09-30,sz.000958,22.393879
2021-09-30,sh.600169,22.408312
2021-09-30,sh.603869,22.410388
2021-09-30,sh.605133,22.420136
2021-09-30,sh.605058,22.439911
2021-09-30,sh.603166,22.442349
2021-09-30,sz.300088,22.45587
2021-09-30,sz.300320,22.466355
2021-09-30,sh.688015,22.467369
2021-09-30,sh.601101,22.468417
2021-09-30,sz.002600,22.473099
2021-09-30,sz.000925,22.474857
2021-09-30,sh.605598,22.478639
2021-09-30,sz.002435,22.498224
2021-09-30,sh.601058,22.506709
2021-09-30,sz.001211,22.51712
2021-09-30,sz.002117,22.52061
2021-09-30,sz.300138,22.525667
2021-09-30,sz.000791,22.541548
2021-09-30,sh.601086,22.556952
2021-09-30,sz.000526,22.571927
2021-09-30,sz.002799,22.607668
2021-09-30,sz.002085,22.61541
2021-09-30,sh.603568,22.62142
2021-09-30,sz.002290,22.62375
2021-09-30,sz.002576,22.625511
2021-09-30,sz.002802,22.636217
2021-09-30,sz.301003,22.639876
2021-09-30,sh.688129,22.659092
2021-09-30,sz.300192,22.667588
2021-09-30,sh.603128,22.693707
2021-09-30,sz.003002,22.712743
2021-09-30,sz.300851,22.720044
2021-09-30,sz.000630,22.726815
2021-09-30,sz.300823,22.734313
2021-09-30,sz.300741,22.809803
2021-09-30,sz.002993,22.810497
2021-09-30,sz.300519,22.813229
2021-09-30,sh.688799,22.818632
2021-09-30,sh.600098,22.858245
2021-09-30,sz.002517,22.868403
2021-09-30,sh.603566,22.869277
2021-09-30,sh.603697,22.879655
2021-09-30,sz.002878,22.880757
2021-09-30,sz.002422,22.883432
2021-09-30,sz.002254,22.891796
2021-09-30,sh.603197,22.894803
2021-09-30,sz.300133,22.899657
2021-09-30,sz.002087,22.907152
2021-09-30,sh.601991,22.921128
2021-09-30,sh.603228,22.970522
2021-09-30,sz.300541,22.97567
2021-09-30,sz.002491,22.979569
2021-09-30,sh.600094,22.982871
2021-09-30,sh.603598,23.001157
2021-09-30,sh.603020,23.019331
2021-09-30,sz.002539,23.019461
2021-09-30,sh.605069,23.042839
2021-09-30,sz.002386,23.076572
2021-09-30,sz.002584,23.082977
2021-09-30,sh.601966,23.085649
2021-09-30,sz.002224,23.098301
2021-09-30,sz.002088,23.171048
2021-09-30,sz.300569,23.179318
2021-09-30,sh.600079,23.206648
2021-09-30,sz.000952,23.209163
2021-09-30,sz.300119,23.21252
2021-09-30,sh.605277,23.221505
2021-09-30,sz.003037,23.228019
2021-09-30,sh.600185,23.305647
2021-09-30,sz.000404,23.355162
2021-09-30,sz.002866,23.364348
2021-09-30,sz.000021,23.366499
2021-09-30,sh.600419,23.368911
2021-09-30,sh.600386,23.378657
2021-09-30,sh.603637,23.403714
2021-09-30,sz.002396,23.4299
2021-09-30,sh.603388,23.433694
2021-09-30,sz.003033,23.438128
2021-09-30,sh.600848,23.44691
2021-09-30,sz.300422,23.468169
2021-09-30,sh.600918,23.479181
2021-09-30,sh.605288,23.482022
2021-09-30,sh.688350,23.491356
2021-09-30,sz.002412,23.49994
2021-09-30,sz.002911,23.537701
2021-09-30,sh.603855,23.555228
2021-09-30,sz.300066,23.55529
2021-09-30,sz.000757,23.571217
2021-09-30,sh.600469,23.577383
2021-09-30,sh.603725,23.598676
2021-09-30,sh.603882,23.605397
2021-09-30,sz.300878,23.618746
2021-09-30,sz.002296,23.62138
2021-09-30,sh.601369,23.625524
2021-09-30,sz.000731,23.637117
2021-09-30,sh.601228,23.648446
2021-09-30,sh.688181,23.655251
2021-09-30,sh.603912,23.661211
2021-09-30,sz.300517,23.665516
2021-09-30,sh.603936,23.671131
2021-09-30,sz.300947,23.67214
2021-09-30,sh.688526,23.710402
2021-09-30,sh.600207,23.712817
2021-09-30,sz.000063,23.715103
2021-09-30,sz.300676,23.754387
2021-09-30,sh.603380,23.756061
2021-09-30,sz.002139,23.768655
2021-09-30,sh.601567,23.771389
2021-09-30,sh.603358,23.783982
2021-09-30,sh.600480,23.78688
2021-09-30,sz.002264,23.812116
2021-09-30,sz.002951,23.823943
2021-09-30,sz.300401,23.839832
2021-09-30,sz.300248,23.840692
2021-09-30,sh.605136,23.851333
2021-09-30,sh.603226,23.866734
2021-09-30,sz.002840,23.905342
2021-09-30,sz.002203,23.906415
2021-09-30,sh.600211,23.908485
2021-09-30,sh.600096,23.91363
2021-09-30,sz.300255,23.914406
2021-09-30,sz.300753,23.927038
2021-09-30,sz.002108,23.962783
2021-09-30,sh.600764,23.97785
2021-09-30,sh.600178,23.995372
2021-09-30,sz.300430,23.996893
2021-09-30,sh.600973,24.013234
2021-09-30,sh.603320,24.034615
2021-09-30,sz.300844,24.039474
2021-09-30,sz.300063,24.042667
2021-09-30,sz.003017,24.042839
2021-09-30,sh.600981,24.049204
2021-09-30,sz.300854,24.052631
2021-09-30,sz.000848,24.068886
2021-09-30,sz.002749,24.095419
2021-09-30,sz.002216,24.131185
2021-09-30,sh.605088,24.156165
2021-09-30,sz.002556,24.15743
2021-09-30,sz.300765,24.16238
2021-09-30,sz.002959,24.190058
2021-09-30,sz.002538,24.270462
2021-09-30,sz.002555,24.310493
2021-09-30,sh.600827,24.315055
2021-09-30,sz.000723,24.316005
2021-09-30,sh.603297,24.330624
2021-09-30,sz.300501,24.344229
2021-09-30,sh.600415,24.398561
2021-09-30,sh.601975,24.416124
2021-09-30,sz.300355,24.434995
2021-09-30,sh.600236,24.436011
2021-09-30,sz.000755,24.444657
2021-09-30,sz.301057,24.448361
2021-09-30,sz.000532,24.461631
2021-09-30,sh.688619,24.469146
2021-09-30,sz.002430,24.482911
2021-09-30,sh.688659,24.483877
2021-09-30,sh.603043,24.498352
2021-09-30,sz.300873,24.501088
2021-09-30,sz.002531,24.51413
2021-09-30,sz.000880,24.535075
2021-09-30,sz.300884,24.548464
2021-09-30,sh.603706,24.569653
2021-09-30,sh.688379,24.576017
2021-09-30,sz.300860,24.584366
2021-09-30,sh.605098,24.614481
2021-09-30,sh.600558,24.61917
2021-09-30,sh.601177,24.619565
2021-09-30,sz.002060,24.627541
2021-09-30,sh.600963,24.630676
2021-09-30,sz.002831,24.636227
2021-09-30,sz.002996,24.651145
2021-09-30,sz.000893,24.658414
2021-09-30,sh.605338,24.669541
2021-09-30,sh.600876,24.672322
2021-09-30,sz.300652,24.69806
2021-09-30,sh.688101,24.70201
2021-09-30,sh.601899,24.742983
2021-09-30,sz.000555,24.796347
2021-09-30,sh.600329,24.799771
2021-09-30,sh.605318,24.80524
2021-09-30,sz.300146,24.8334
2021-09-30,sh.600587,24.842372
2021-09-30,sz.000585,24.84603
2021-09-30,sh.603867,24.85618
2021-09-30,sz.002832,24.872824
2021-09-30,sh.605303,24.884909
2021-09-30,sz.300295,24.891044
2021-09-30,sh.600976,24.895434
2021-09-30,sh.601965,24.902198
2021-09-30,sh.603612,24.920166
2021-09-30,sh.603006,24.934519
2021-09-30,sh.688660,24.935043
2021-09-30,sz.300443,24.936446
2021-09-30,sz.000683,24.945151
2021-09-30,sh.605599,25.012369
2021-09-30,sh.600025,25.033223
2021-09-30,sh.603378,25.042857
2021-09-30,sh.603529,25.046348
2021-09-30,sh.603158,25.066031
2021-09-30,sh.603970,25.076583
2021-09-30,sh.600993,25.120621
2021-09-30,sh.600116,25.130107
2021-09-30,sh.603992,25.14564
2021-09-30,sh.603527,25.158503
2021-09-30,sh.600369,25.166165
2021-09-30,sh.603863,25.187483
2021-09-30,sh.603977,25.204964
2021-09-30,sz.003018,25.225277
2021-09-30,sh.600584,25.249562
2021-09-30,sz.300575,25.255778
2021-09-30,sh.688513,25.276256
2021-09-30,sh.600487,25.278294
2021-09-30,sz.001210,25.2876
2021-09-30,sh.600875,25.302983
2021-09-30,sz.002263,25.305203
2021-09-30,sh.600967,25.312408
2021-09-30,sz.002662,25.314195
2021-09-30,sh.601066,25.336089
2021-09-30,sh.603066,25.336106
2021-09-30,sz.002077,25.337999
2021-09-30,sz.000989,25.365354
2021-09-30,sh.603339,25.367557
2021-09-30,sz.002815,25.392178
2021-09-30,sz.300358,25.402034
2021-09-30,sz.301037,25.410595
2021-09-30,sz.300452,25.412057
2021-09-30,sh.600493,25.412243
2021-09-30,sz.002658,25.415296
2021-09-30,sz.300172,25.430517
2021-09-30,sz.002672,25.454304
2021-09-30,sh.603045,25.464041
2021-09-30,sh.605319,25.473029
2021-09-30,sz.300920,25.484843
2021-09-30,sh.600635,25.489744
2021-09-30,sz.002628,25.494918
2021-09-30,sz.301024,25.508581
2021-09-30,sz.300755,25.529748
2021-09-30,sh.603377,25.578966
2021-09-30,sh.603036,25.579397
2021-09-30,sz.002589,25.598695
2021-09-30,sh.603868,25.599245
2021-09-30,sh.600792,25.628981
2021-09-30,sz.002860,25.646711
2021-09-30,sh.603080,25.676971
2021-09-30,sh.603918,25.681449
2021-09-30,sz.002300,25.69369
2021-09-30,sz.300977,25.711914
2021-09-30,sz.000088,25.71411
2021-09-30,sz.000538,25.716497
2021-09-30,sh.603353,25.725575
2021-09-30,sh.601222,25.754557
2021-09-30,sh.600335,25.773803
2021-09-30,sz.002160,25.802296
2021-09-30,sz.300482,25.825946
2021-09-30,sz.000505,25.882796
2021-09-30,sh.601330,25.890553
2021-09-30,sh.603203,25.894454
2021-09-30,sh.601615,25.895805
2021-09-30,sz.300989,25.968312
2021-09-30,sh.688096,25.970267
2021-09-30,sh.603214,26.001097
2021-09-30,sh.600058,26.011879
2021-09-30,sh.605099,26.043994
2021-09-30,sh.603949,26.070261
2021-09-30,sh.601878,26.087795
2021-09-30,sh.603829,26.104856
2021-09-30,sz.001202,26.106355
2021-09-30,sz.000539,26.109669
2021-09-30,sz.002559,26.11026
2021-09-30,sh.600280,26.112855
2021-09-30,sz.002487,26.176768
2021-09-30,sh.605056,26.211837
2021-09-30,sz.002057,26.23348
2021-09-30,sh.605033,26.235447
2021-09-30,sh.603917,26.244918
2021-09-30,sz.002353,26.281486
2021-09-30,sz.301045,26.304507
2021-09-30,sz.300218,26.304857
2021-09-30,sz.000888,26.325908
2021-09-30,sz.002511,26.350261
2021-09-30,sh.603056,26.363872
2021-09-30,sh.600836,26.364404
2021-09-30,sz.300715,26.382028
2021-09-30,sz.002645,26.402726
2021-09-30,sz.002585,26.419331
2021-09-30,sz.301043,26.422938
2021-09-30,sz.000036,26.427046
2021-09-30,sh.688611,26.449766
2021-09-30,sh.605577,26.454339
2021-09-30,sh.600887,26.463216
2021-09-30,sz.300240,26.471745
2021-09-30,sz.002997,26.478906
2021-09-30,sz.000570,26.49822
2021-09-30,sh.603681,26.502955
2021-09-30,sh.605028,26.506699
2021-09-30,sz.300817,26.509921
2021-09-30,sh.603588,26.51093
2021-09-30,sh.600988,26.525152
2021-09-30,sh.600330,26.537067
2021-09-30,sz.002870,26.571554
2021-09-30,sz.002823,26.589766
2021-09-30,sh.603115,26.594433
2021-09-30,sz.002282,26.598834
2021-09-30,sz.003020,26.665498
2021-09-30,sh.600961,26.679587
2021-09-30,sh.603626,26.718798
2021-09-30,sz.300136,26.720597
2021-09-30,sh.600859,26.72853
2021-09-30,sz.002135,26.749256
2021-09-30,sh.600818,26.763833
2021-09-30,sh.688393,26.798034
2021-09-30,sz.000899,26.818052
2021-09-30,sh.603759,26.829641
2021-09-30,sh.688355,26.845023
2021-09-30,sh.603790,26.854409
2021-09-30,sz.300684,26.861549
2021-09-30,sz.300718,26.877868
2021-09-30,sz.301040,26.888824
2021-09-30,sh.600452,26.890493
2021-09-30,sz.300112,26.911796
2021-09-30,sz.000759,26.926078
2021-09-30,sz.002012,26.931288
2021-09-30,sh.605398,26.957487
2021-09-30,sz.300303,26.958518
2021-09-30,sz.300695,26.958928
2021-09-30,sz.002695,26.988498
2021-09-30,sh.601702,26.999221
2021-09-30,sz.301028,27.011165
2021-09-30,sz.300932,27.011939
2021-09-30,sz.300871,27.036817
2021-09-30,sh.688533,27.043165
2021-09-30,sz.300194,27.05717
2021-09-30,sh.600577,27.065697
2021-09-30,sh.603610,27.091303
2021-09-30,sz.002927,27.100081
2021-09-30,sz.300791,27.100156
2021-09-30,sz.002653,27.117817
2021-09-30,sz.002937,27.123273
2021-09-30,sz.300002,27.133573
2021-09-30,sh.600958,27.150424
2021-09-30,sz.300650,27.15362
2021-09-30,sz.002953,27.16355
2021-09-30,sz.002351,27.190352
2021-09-30,sh.605580,27.198976
2021-09-30,sz.002189,27.241608
2021-09-30,sz.300801,27.276732
2021-09-30,sh.688196,27.295174
2021-09-30,sh.603186,27.310372
2021-09-30,sz.002299,27.317909
2021-09-30,sz.300243,27.332969
2021-09-30,sz.000514,27.340995
2021-09-30,sz.000400,27.341085
2021-09-30,sh.600163,27.368305
2021-09-30,sz.300502,27.381418
2021-09-30,sz.002226,27.383066
2021-09-30,sz.002607,27.396939
2021-09-30,sz.000920,27.402782
2021-09-30,sh.688628,27.411179
2021-09-30,sz.002281,27.466162
2021-09-30,sh.605589,27.480286
2021-09-30,sz.301038,27.482247
2021-09-30,sh.688565,27.485218
2021-09-30,sz.002126,27.48678
2021-09-30,sz.003010,27.492176
2021-09-30,sz.300041,27.49939
2021-09-30,sh.605108,27.511695
2021-09-30,sz.002597,27.566026
2021-09-30,sh.605077,27.568498
2021-09-30,sz.300674,27.599471
2021-09-30,sz.002722,27.627495
2021-09-30,sh.600486,27.669063
2021-09-30,sh.601126,27.672264
2021-09-30,sz.301004,27.672313
2021-09-30,sh.603883,27.685162
2021-09-30,sz.002931,27.701198
2021-09-30,sh.688123,27.712298
2021-09-30,sh.603843,27.712933
2021-09-30,sh.605255,27.757834
2021-09-30,sh.601869,27.773954
2021-09-30,sz.300917,27.781309
2021-09-30,sz.300862,27.824789
2021-09-30,sz.002955,27.826115
2021-09-30,sz.002187,27.83747
2021-09-30,sz.002698,27.841632
2021-09-30,sh.603567,27.849757
2021-09-30,sh.688616,27.865034
2021-09-30,sz.002275,27.887145
2021-09-30,sh.603555,27.914135
2021-09-30,sh.600256,27.941197
2021-09-30,sh.600598,27.943351
2021-09-30,sh.605183,27.948423
2021-09-30,sz.300835,27.951271
2021-09-30,sz.002965,27.97698
2021-09-30,sh.603728,27.990398
2021-09-30,sz.300509,27.99054
2021-09-30,sh.600345,28.004792
2021-09-30,sz.002913,28.011677
2021-09-30,sh.603677,28.029441
2021-09-30,sh.603059,28.038686
2021-09-30,sz.300092,28.039866
2021-09-30,sz.002158,28.041006
2021-09-30,sh.603239,28.085962
2021-09-30,sh.605258,28.105198
2021-09-30,sz.301000,28.106764
2021-09-30,sz.000652,28.115183
2021-09-30,sz.300099,28.117032
2021-09-30,sz.002557,28.148699
2021-09-30,sz.002238,28.150553
2021-09-30,sz.300258,28.17063
2021-09-30,sh.600298,28.225661
2021-09-30,sh.603708,28.239895
2021-09-30,sz.300845,28.245308
2021-09-30,sz.000548,28.251147
2021-09-30,sz.300951,28.269249
2021-09-30,sz.002772,28.273042
2021-09-30,sh.688501,28.283338
2021-09-30,sh.603123,28.298322
2021-09-30,sz.300351,28.324631
2021-09-30,sz.300314,28.358462
2021-09-30,sh.603920,28.365688
2021-09-30,sh.603516,28.394745
2021-09-30,sz.002579,28.435217
2021-09-30,sz.002980,28.44848
2021-09-30,sz.000682,28.449415
2021-09-30,sh.600251,28.457127
2021-09-30,sh.605399,28.472358
2021-09-30,sz.002215,28.495067
2021-09-30,sh.600692,28.500615
2021-09-30,sz.002930,28.51317
2021-09-30,sz.002654,28.517689
2021-09-30,sz.300212,28.526806
2021-09-30,sz.300984,28.528394
2021-09-30,sz.300115,28.570318
2021-09-30,sz.002171,28.612214
2021-09-30,sz.300971,28.705539
2021-09-30,sz.300893,28.750679
2021-09-30,sz.002999,28.754978
2021-09-30,sz.002606,28.837342
2021-09-30,sz.002938,28.837515
2021-09-30,sh.600131,28.845781
2021-09-30,sz.000875,28.846623
2021-09-30,sz.002961,28.859437
2021-09-30,sz.300515,28.919726
2021-09-30,sh.688187,28.923295
