date,code,pbMRQ
2021-09-30,sh.605058,2.316925
2021-09-30,sh.605060,2.044730
2021-09-30,sh.605066,3.098788
2021-09-30,sh.605068,2.657562
2021-09-30,sh.605069,2.439749
2021-09-30,sh.605077,2.828547
2021-09-30,sh.605080,4.078050
2021-09-30,sh.605081,1.514330
2021-09-30,sh.605086,2.901817
2021-09-30,sh.605088,1.449399
2021-09-30,sh.605089,7.195939
2021-09-30,sh.605090,2.639435
2021-09-30,sh.605098,3.403561
2021-09-30,sh.605099,6.339604
2021-09-30,sh.605100,1.945763
2021-09-30,sh.605108,2.589305
2021-09-30,sh.605111,13.974631
2021-09-30,sh.605116,3.761366
2021-09-30,sh.605117,16.779794
2021-09-30,sh.605118,4.693053
2021-09-30,sh.605122,1.681596
2021-09-30,sh.605123,5.603471
2021-09-30,sh.605128,2.874123
2021-09-30,sh.605133,1.764412
2021-09-30,sh.605136,3.797693
2021-09-30,sh.605151,1.898646
2021-09-30,sh.605155,1.831326
2021-09-30,sh.605158,2.015143
2021-09-30,sh.605162,7.801069
2021-09-30,sh.605166,2.585883
2021-09-30,sh.605167,4.759884
2021-09-30,sh.605168,4.830629
2021-09-30,sh.605169,3.096731
2021-09-30,sh.605177,1.777514
2021-09-30,sh.605178,1.971889
2021-09-30,sh.605179,4.718865
2021-09-30,sh.605180,3.484887
2021-09-30,sh.605183,2.974008
2021-09-30,sh.605186,5.385536
2021-09-30,sh.605188,3.386734
2021-09-30,sh.605189,1.861978
2021-09-30,sh.605196,2.388320
2021-09-30,sh.605198,2.976713
2021-09-30,sh.605199,9.139665
2021-09-30,sh.605208,2.064930
2021-09-30,sh.605218,2.473225
2021-09-30,sh.605222,2.821538
2021-09-30,sh.605228,2.545598
2021-09-30,sh.605255,2.242224
2021-09-30,sh.605258,2.366110
2021-09-30,sh.605259,2.032847
2021-09-30,sh.605266,2.856206
2021-09-30,sh.605268,3.153707
2021-09-30,sh.605277,3.300617
2021-09-30,sh.605286,2.218697
2021-09-30,sh.605287,1.866642
2021-09-30,sh.605288,1.946463
2021-09-30,sh.605289,1.681789
2021-09-30,sh.605296,3.398836
2021-09-30,sh.605298,2.201586
2021-09-30,sh.605299,6.410493
2021-09-30,sh.605300,3.873556
2021-09-30,sh.605303,1.492878
2021-09-30,sh.605305,4.425520
2021-09-30,sh.605318,2.063861
2021-09-30,sh.605319,1.657244
2021-09-30,sh.605333,6.744884
2021-09-30,sh.605336,2.233937
2021-09-30,sh.605337,6.179739
2021-09-30,sh.605338,4.521520
2021-09-30,sh.605339,4.251742
2021-09-30,sh.605358,22.948545
2021-09-30,sh.605365,4.639341
2021-09-30,sh.605366,2.548744
2021-09-30,sh.605368,2.848724
2021-09-30,sh.605369,9.146169
2021-09-30,sh.605376,13.358789
2021-09-30,sh.605377,1.983000
2021-09-30,sh.605378,3.331688
2021-09-30,sh.605388,3.887954
2021-09-30,sh.605389,2.740196
2021-09-30,sh.605398,2.561897
2021-09-30,sh.605399,5.311693
2021-09-30,sh.605488,2.928784
2021-09-30,sh.605499,18.681301
2021-09-30,sh.605500,1.612206
2021-09-30,sh.605507,4.256480
2021-09-30,sh.605577,2.137877
2021-09-30,sh.605580,8.182805
2021-09-30,sh.605588,7.004624
2021-09-30,sh.605589,3.876679
2021-09-30,sh.605598,2.962458
2021-09-30,sh.605599,4.315626
2021-09-30,sh.688001,4.702863
2021-09-30,sh.688002,12.263777
2021-09-30,sh.688003,4.947999
2021-09-30,sh.688004,2.673107
2021-09-30,sh.688005,10.122593
2021-09-30,sh.688006,12.654058
2021-09-30,sh.688007,5.103184
2021-09-30,sh.688008,8.267259
2021-09-30,sh.688009,1.387999
2021-09-30,sh.688010,2.237927
2021-09-30,sh.688011,2.941179
2021-09-30,sh.688012,7.184499
2021-09-30,sh.688013,4.156792
2021-09-30,sh.688015,4.276987
2021-09-30,sh.688016,14.566852
2021-09-30,sh.688017,9.402979
2021-09-30,sh.688018,9.780491
2021-09-30,sh.688019,11.039252
2021-09-30,sh.688020,4.182230
2021-09-30,sh.688021,3.826519
2021-09-30,sh.688022,4.128868
2021-09-30,sh.688023,17.165371
2021-09-30,sh.688025,3.039696
2021-09-30,sh.688026,7.762581
2021-09-30,sh.688027,8.217165
2021-09-30,sh.688028,3.768885
2021-09-30,sh.688029,12.743475
2021-09-30,sh.688030,3.198502
2021-09-30,sh.688033,3.955949
2021-09-30,sh.688036,9.778852
2021-09-30,sh.688037,24.693626
2021-09-30,sh.688038,4.170532
2021-09-30,sh.688039,3.256714
2021-09-30,sh.688050,18.175936
2021-09-30,sh.688051,2.543810
2021-09-30,sh.688055,5.056121
2021-09-30,sh.688056,3.990764
2021-09-30,sh.688057,2.591482
2021-09-30,sh.688058,3.400334
2021-09-30,sh.688059,7.851836
2021-09-30,sh.688060,3.521170
2021-09-30,sh.688063,11.129674
2021-09-30,sh.688065,6.258798
2021-09-30,sh.688066,6.202459
2021-09-30,sh.688067,4.113326
2021-09-30,sh.688068,3.419566
2021-09-30,sh.688069,2.094875
2021-09-30,sh.688070,4.013802
2021-09-30,sh.688071,11.543600
2021-09-30,sh.688076,7.034861
2021-09-30,sh.688077,3.675457
2021-09-30,sh.688078,8.691725
2021-09-30,sh.688079,4.225782
2021-09-30,sh.688080,3.498854
2021-09-30,sh.688081,2.536063
2021-09-30,sh.688083,9.210438
2021-09-30,sh.688085,3.618874
2021-09-30,sh.688086,2.110257
2021-09-30,sh.688087,9.570874
2021-09-30,sh.688088,6.444234
2021-09-30,sh.688089,4.727954
2021-09-30,sh.688090,2.232883
2021-09-30,sh.688091,18.961461
2021-09-30,sh.688092,3.954822
2021-09-30,sh.688093,5.601155
2021-09-30,sh.688095,2.687961
2021-09-30,sh.688096,2.053435
2021-09-30,sh.688097,9.051610
2021-09-30,sh.688098,3.302382
2021-09-30,sh.688099,13.300131
2021-09-30,sh.688100,4.693160
2021-09-30,sh.688101,1.829494
2021-09-30,sh.688103,9.547391
2021-09-30,sh.688106,4.393364
2021-09-30,sh.688108,3.559864
2021-09-30,sh.688109,3.310635
2021-09-30,sh.688111,18.288168
2021-09-30,sh.688113,5.417444
2021-09-30,sh.688116,19.592464
2021-09-30,sh.688117,3.693110
2021-09-30,sh.688118,2.331130
2021-09-30,sh.688121,8.607400
2021-09-30,sh.688122,10.749182
2021-09-30,sh.688123,3.415022
2021-09-30,sh.688126,7.114873
2021-09-30,sh.688127,5.294474
2021-09-30,sh.688128,5.074113
2021-09-30,sh.688129,2.534725
2021-09-30,sh.688131,15.751059
2021-09-30,sh.688133,12.239460
2021-09-30,sh.688135,5.248777
2021-09-30,sh.688136,3.107192
2021-09-30,sh.688138,3.499263
2021-09-30,sh.688139,11.081311
2021-09-30,sh.688148,13.655812
2021-09-30,sh.688155,7.515906
2021-09-30,sh.688156,2.233461
2021-09-30,sh.688157,6.198470
2021-09-30,sh.688158,4.580333
2021-09-30,sh.688159,2.436613
2021-09-30,sh.688160,4.576430
2021-09-30,sh.688161,7.107296
2021-09-30,sh.688165,2.621724
2021-09-30,sh.688166,7.765033
2021-09-30,sh.688168,2.430883
2021-09-30,sh.688169,6.145124
2021-09-30,sh.688177,6.410590
2021-09-30,sh.688178,1.827958
2021-09-30,sh.688179,10.142926
2021-09-30,sh.688180,6.124954
2021-09-30,sh.688181,2.574514
2021-09-30,sh.688183,2.878545
2021-09-30,sh.688185,11.948261
2021-09-30,sh.688186,6.270044
2021-09-30,sh.688187,2.925078
2021-09-30,sh.688188,16.345817
2021-09-30,sh.688189,2.475512
2021-09-30,sh.688191,3.815670
2021-09-30,sh.688195,3.114210
2021-09-30,sh.688196,2.468116
2021-09-30,sh.688198,27.316096
2021-09-30,sh.688199,1.734286
2021-09-30,sh.688200,15.083800
2021-09-30,sh.688201,4.697239
2021-09-30,sh.688202,40.634434
2021-09-30,sh.688208,12.300666
2021-09-30,sh.688215,3.346378
2021-09-30,sh.688216,5.210875
2021-09-30,sh.688217,4.086758
2021-09-30,sh.688218,2.002707
2021-09-30,sh.688219,3.484251
2021-09-30,sh.688221,3.189312
2021-09-30,sh.688222,8.681942
2021-09-30,sh.688226,2.751933
2021-09-30,sh.688228,1.951714
2021-09-30,sh.688229,3.303526
2021-09-30,sh.688233,8.792691
2021-09-30,sh.688239,7.257587
2021-09-30,sh.688256,5.208228
2021-09-30,sh.688258,3.309282
2021-09-30,sh.688260,4.113236
2021-09-30,sh.688266,10.793749
2021-09-30,sh.688268,7.178682
2021-09-30,sh.688269,12.209976
2021-09-30,sh.688276,12.205275
2021-09-30,sh.688277,10.491567
2021-09-30,sh.688278,10.462254
2021-09-30,sh.688286,4.877243
2021-09-30,sh.688288,3.376518
2021-09-30,sh.688289,3.899708
2021-09-30,sh.688296,13.801964
2021-09-30,sh.688298,3.520812
2021-09-30,sh.688299,4.059191
2021-09-30,sh.688300,5.244232
2021-09-30,sh.688301,10.973576
2021-09-30,sh.688303,19.681779
2021-09-30,sh.688305,16.230114
2021-09-30,sh.688308,5.437200
2021-09-30,sh.688309,2.600563
2021-09-30,sh.688310,4.880560
2021-09-30,sh.688311,4.239712
2021-09-30,sh.688312,2.970329
2021-09-30,sh.688313,4.216298
2021-09-30,sh.688314,8.778557
2021-09-30,sh.688315,12.622455
2021-09-30,sh.688316,3.685569
2021-09-30,sh.688317,2.671289
2021-09-30,sh.688318,3.353550
2021-09-30,sh.688319,17.019694
2021-09-30,sh.688321,10.130588
2021-09-30,sh.688323,6.127915
2021-09-30,sh.688328,3.486234
2021-09-30,sh.688329,3.771547
2021-09-30,sh.688330,2.488026
2021-09-30,sh.688333,14.468891
2021-09-30,sh.688335,2.223015
2021-09-30,sh.688336,2.612320
2021-09-30,sh.688338,2.651194
2021-09-30,sh.688339,7.455817
2021-09-30,sh.688345,5.886994
2021-09-30,sh.688350,1.905848
2021-09-30,sh.688355,3.042033
2021-09-30,sh.688356,16.789490
2021-09-30,sh.688357,7.628550
2021-09-30,sh.688358,2.983262
2021-09-30,sh.688359,9.063764
2021-09-30,sh.688360,2.934194
2021-09-30,sh.688363,17.041406
2021-09-30,sh.688365,4.983063
2021-09-30,sh.688366,5.844999
2021-09-30,sh.688367,3.521984
2021-09-30,sh.688368,14.429402
2021-09-30,sh.688369,3.668984
2021-09-30,sh.688377,2.035146
2021-09-30,sh.688378,2.593960
2021-09-30,sh.688379,2.085413
2021-09-30,sh.688383,12.893410
2021-09-30,sh.688385,14.775993
2021-09-30,sh.688386,7.532519
2021-09-30,sh.688388,11.731263
2021-09-30,sh.688389,7.177256
2021-09-30,sh.688390,23.272307
2021-09-30,sh.688393,2.354450
2021-09-30,sh.688395,3.831126
2021-09-30,sh.688396,5.653078
2021-09-30,sh.688398,3.859472
2021-09-30,sh.688399,3.623142
2021-09-30,sh.688408,9.231787
2021-09-30,sh.688418,2.342413
2021-09-30,sh.688425,2.223514
2021-09-30,sh.688456,2.703594
2021-09-30,sh.688466,2.407282
2021-09-30,sh.688468,5.479982
2021-09-30,sh.688488,4.983298
2021-09-30,sh.688499,11.217666
2021-09-30,sh.688500,1.969277
2021-09-30,sh.688501,3.067638
2021-09-30,sh.688505,7.497702
2021-09-30,sh.688508,10.706676
2021-09-30,sh.688509,4.143010
2021-09-30,sh.688510,7.009386
2021-09-30,sh.688511,15.534161
2021-09-30,sh.688513,2.431184
2021-09-30,sh.688516,16.128345
2021-09-30,sh.688517,3.033257
2021-09-30,sh.688518,6.312880
2021-09-30,sh.688519,3.826615
2021-09-30,sh.688520,114.810561
2021-09-30,sh.688521,12.657062
2021-09-30,sh.688526,4.568693
2021-09-30,sh.688528,3.002945
2021-09-30,sh.688529,3.129694
2021-09-30,sh.688533,2.615597
2021-09-30,sh.688536,18.430806
2021-09-30,sh.688538,2.405381
2021-09-30,sh.688550,2.383774
2021-09-30,sh.688551,4.057279
2021-09-30,sh.688555,2.750501
2021-09-30,sh.688556,7.589330
2021-09-30,sh.688557,2.539712
2021-09-30,sh.688558,4.976981
2021-09-30,sh.688559,8.071498
2021-09-30,sh.688560,3.407329
2021-09-30,sh.688561,6.022009
2021-09-30,sh.688565,2.791293
2021-09-30,sh.688566,2.648681
2021-09-30,sh.688567,3.321690
2021-09-30,sh.688568,11.488813
2021-09-30,sh.688569,1.707116
2021-09-30,sh.688571,2.025124
2021-09-30,sh.688575,8.475790
2021-09-30,sh.688577,3.605620
2021-09-30,sh.688578,4.459358
2021-09-30,sh.688579,3.883512
2021-09-30,sh.688580,4.619045
2021-09-30,sh.688585,4.065950
2021-09-30,sh.688586,5.546152
2021-09-30,sh.688588,4.855769
2021-09-30,sh.688589,4.829863
2021-09-30,sh.688590,3.085642
2021-09-30,sh.688595,10.686065
2021-09-30,sh.688596,3.224908
2021-09-30,sh.688597,2.935014
2021-09-30,sh.688598,18.518989
2021-09-30,sh.688599,7.165499
2021-09-30,sh.688600,2.750946
2021-09-30,sh.688601,11.115423
2021-09-30,sh.688606,1.970330
2021-09-30,sh.688607,5.288502
2021-09-30,sh.688608,5.417469
2021-09-30,sh.688609,5.419134
2021-09-30,sh.688611,3.773701
2021-09-30,sh.688613,7.730512
2021-09-30,sh.688616,2.959005
2021-09-30,sh.688617,16.242220
2021-09-30,sh.688618,2.800933
2021-09-30,sh.688619,2.814943
2021-09-30,sh.688621,20.414640
2021-09-30,sh.688622,18.101770
2021-09-30,sh.688625,7.432555
2021-09-30,sh.688626,5.089212
2021-09-30,sh.688628,3.304508
2021-09-30,sh.688630,7.653422
2021-09-30,sh.688633,3.995065
2021-09-30,sh.688636,8.977903
2021-09-30,sh.688639,5.893507
2021-09-30,sh.688655,3.743062
2021-09-30,sh.688656,4.532483
2021-09-30,sh.688658,2.591216
2021-09-30,sh.688659,3.328108
2021-09-30,sh.688660,2.214491
2021-09-30,sh.688661,12.914023
2021-09-30,sh.688662,4.507609
2021-09-30,sh.688663,4.567843
2021-09-30,sh.688665,13.474500
2021-09-30,sh.688667,3.723269
2021-09-30,sh.688668,4.413737
2021-09-30,sh.688669,2.754648
2021-09-30,sh.688670,38.904598
2021-09-30,sh.688676,3.959004
2021-09-30,sh.688677,9.224141
2021-09-30,sh.688678,2.906884
2021-09-30,sh.688679,1.582353
2021-09-30,sh.688680,9.140932
2021-09-30,sh.688681,3.357849
2021-09-30,sh.688682,7.444973
2021-09-30,sh.688683,4.017899
2021-09-30,sh.688685,4.491690
2021-09-30,sh.688686,13.214345
2021-09-30,sh.688687,2.538516
2021-09-30,sh.688689,3.867223
2021-09-30,sh.688690,34.796689
2021-09-30,sh.688696,9.130852
2021-09-30,sh.688697,9.044535
2021-09-30,sh.688698,4.791199
2021-09-30,sh.688699,15.127799
2021-09-30,sh.688700,11.671870
2021-09-30,sh.688701,5.983324
2021-09-30,sh.688707,12.027911
2021-09-30,sh.688711,39.509684
2021-09-30,sh.688718,10.005081
2021-09-30,sh.688728,21.996162
2021-09-30,sh.688733,25.517242
2021-09-30,sh.688766,22.718208
2021-09-30,sh.688767,6.027557
2021-09-30,sh.688768,17.381932
2021-09-30,sh.688776,19.656580
2021-09-30,sh.688777,10.173153
2021-09-30,sh.688778,14.303675
2021-09-30,sh.688779,14.139157
2021-09-30,sh.688786,11.148684
2021-09-30,sh.688787,7.500932
2021-09-30,sh.688788,3.332872
2021-09-30,sh.688789,21.393344
2021-09-30,sh.688793,21.130204
2021-09-30,sh.688798,75.883688
2021-09-30,sh.688799,4.902547
2021-09-30,sh.688800,13.008460
2021-09-30,sh.688819,3.686493
2021-09-30,sh.688981,4.206997
2021-09-30,sh.689009,14.174896
2021-09-30,sz.000001,1.132463
2021-09-30,sz.000002,1.116608
2021-09-30,sz.000004,2.024031
2021-09-30,sz.000005,1.558291
2021-09-30,sz.000006,0.809063
2021-09-30,sz.000007,23.565311
2021-09-30,sz.000008,0.978022
2021-09-30,sz.000009,6.585777
2021-09-30,sz.000010,6.030990
2021-09-30,sz.000011,1.735295
2021-09-30,sz.000012,2.730148
2021-09-30,sz.000014,1.657758
2021-09-30,sz.000016,1.821216
2021-09-30,sz.000017,157.261932
2021-09-30,sz.000019,1.772294
2021-09-30,sz.000020,7.316767
2021-09-30,sz.000021,2.399458
2021-09-30,sz.000023,4.077956
2021-09-30,sz.000025,4.584480
2021-09-30,sz.000026,1.735094
2021-09-30,sz.000027,1.670445
2021-09-30,sz.000028,1.038472
2021-09-30,sz.000029,1.871641
2021-09-30,sz.000030,1.456731
2021-09-30,sz.000031,0.809024
2021-09-30,sz.000032,4.164119
2021-09-30,sz.000034,1.989999
2021-09-30,sz.000035,1.137754
2021-09-30,sz.000036,1.379497
2021-09-30,sz.000037,2.573806
2021-09-30,sz.000038,1.635116
2021-09-30,sz.000039,1.498019
2021-09-30,sz.000040,0.479218
2021-09-30,sz.000042,0.625687
2021-09-30,sz.000045,1.681257
2021-09-30,sz.000046,0.646684
2021-09-30,sz.000048,3.518037
2021-09-30,sz.000049,3.330862
2021-09-30,sz.000050,0.960432
2021-09-30,sz.000055,0.862523
2021-09-30,sz.000056,0.801714
2021-09-30,sz.000058,3.660023
2021-09-30,sz.000059,0.793308
2021-09-30,sz.000060,1.538426
2021-09-30,sz.000061,1.801991
2021-09-30,sz.000062,2.576100
2021-09-30,sz.000063,3.273816
2021-09-30,sz.000065,1.095318
2021-09-30,sz.000066,4.260153
2021-09-30,sz.000068,9.505580
2021-09-30,sz.000069,0.811268
2021-09-30,sz.000070,1.976705
2021-09-30,sz.000078,1.495162
2021-09-30,sz.000088,1.371222
2021-09-30,sz.000089,1.264746
2021-09-30,sz.000090,1.149789
2021-09-30,sz.000096,1.656283
2021-09-30,sz.000099,1.604984
2021-09-30,sz.000100,2.353011
2021-09-30,sz.000150,-77.286521
2021-09-30,sz.000151,3.125104
2021-09-30,sz.000153,2.517082
2021-09-30,sz.000155,9.708953
2021-09-30,sz.000156,1.019108
2021-09-30,sz.000157,1.292438
2021-09-30,sz.000158,1.981378
2021-09-30,sz.000159,1.421070
2021-09-30,sz.000166,1.525654
2021-09-30,sz.000301,7.469741
2021-09-30,sz.000333,4.290863
2021-09-30,sz.000338,2.146308
2021-09-30,sz.000400,2.404011
2021-09-30,sz.000401,1.156253
2021-09-30,sz.000402,0.496756
2021-09-30,sz.000403,3.218673
2021-09-30,sz.000404,0.827639
2021-09-30,sz.000407,1.780660
2021-09-30,sz.000408,6.400320
2021-09-30,sz.000409,4.847676
2021-09-30,sz.000410,42.365760
2021-09-30,sz.000411,1.693928
2021-09-30,sz.000413,0.476765
2021-09-30,sz.000415,0.637275
2021-09-30,sz.000416,2.188721
2021-09-30,sz.000417,0.818916
2021-09-30,sz.000419,0.758398
2021-09-30,sz.000420,3.384069
2021-09-30,sz.000421,1.045812
2021-09-30,sz.000422,16.165963
2021-09-30,sz.000423,2.365412
2021-09-30,sz.000425,1.582268
2021-09-30,sz.000426,2.672795
2021-09-30,sz.000428,1.719783
2021-09-30,sz.000429,1.898144
2021-09-30,sz.000430,1.518821
2021-09-30,sz.000488,1.194528
2021-09-30,sz.000498,0.979292
2021-09-30,sz.000501,0.799506
2021-09-30,sz.000502,6.183425
2021-09-30,sz.000503,6.986459
2021-09-30,sz.000504,298.815036
2021-09-30,sz.000505,1.844116
2021-09-30,sz.000506,6.241642
2021-09-30,sz.000507,1.183647
2021-09-30,sz.000509,22.848464
2021-09-30,sz.000510,3.563578
2021-09-30,sz.000513,3.029308
2021-09-30,sz.000514,0.778746
2021-09-30,sz.000516,4.414439
2021-09-30,sz.000517,0.891581
2021-09-30,sz.000518,5.423540
2021-09-30,sz.000519,2.971372
2021-09-30,sz.000520,7.229751
2021-09-30,sz.000521,0.709191
2021-09-30,sz.000523,-0.987102
2021-09-30,sz.000524,2.007634
2021-09-30,sz.000525,0.883935
2021-09-30,sz.000526,2.328506
2021-09-30,sz.000528,0.981206
2021-09-30,sz.000529,1.593252
2021-09-30,sz.000530,0.945195
2021-09-30,sz.000531,1.205228
2021-09-30,sz.000532,4.150908
2021-09-30,sz.000533,3.427079
2021-09-30,sz.000534,6.932454
2021-09-30,sz.000536,1.212753
2021-09-30,sz.000537,1.800064
2021-09-30,sz.000538,3.377505
2021-09-30,sz.000539,1.009770
2021-09-30,sz.000540,1.041612
2021-09-30,sz.000541,1.368430
2021-09-30,sz.000543,0.736928
2021-09-30,sz.000544,1.050334
2021-09-30,sz.000545,2.344231
2021-09-30,sz.000546,1.572002
2021-09-30,sz.000547,2.764881
2021-09-30,sz.000548,1.048430
2021-09-30,sz.000550,1.610974
2021-09-30,sz.000551,2.229060
2021-09-30,sz.000552,1.116899
2021-09-30,sz.000553,0.985958
2021-09-30,sz.000554,2.798061
2021-09-30,sz.000555,2.164080
2021-09-30,sz.000557,1.023993
2021-09-30,sz.000558,3.424601
2021-09-30,sz.000559,2.090338
2021-09-30,sz.000560,0.730541
2021-09-30,sz.000561,2.716652
2021-09-30,sz.000563,1.073354
2021-09-30,sz.000564,0.914760
2021-09-30,sz.000565,2.047743
2021-09-30,sz.000566,1.745115
2021-09-30,sz.000567,2.067388
2021-09-30,sz.000568,13.352468
2021-09-30,sz.000570,1.303231
2021-09-30,sz.000571,4.084777
2021-09-30,sz.000572,2.869915
2021-09-30,sz.000573,1.244298
2021-09-30,sz.000576,3.164273
2021-09-30,sz.000581,1.131812
2021-09-30,sz.000582,1.241936
2021-09-30,sz.000584,1.886811
2021-09-30,sz.000585,-8.000697
2021-09-30,sz.000586,5.132123
2021-09-30,sz.000587,-56.211372
2021-09-30,sz.000589,0.900134
2021-09-30,sz.000590,2.945063
2021-09-30,sz.000591,2.610623
2021-09-30,sz.000592,1.869327
2021-09-30,sz.000593,2.270557
2021-09-30,sz.000595,3.404017
2021-09-30,sz.000596,8.071029
2021-09-30,sz.000597,1.679751
2021-09-30,sz.000598,1.344881
2021-09-30,sz.000599,0.946772
2021-09-30,sz.000600,0.866811
2021-09-30,sz.000601,1.325513
2021-09-30,sz.000603,3.501346
2021-09-30,sz.000605,1.008948
2021-09-30,sz.000606,3.609450
2021-09-30,sz.000607,2.586423
2021-09-30,sz.000608,0.720722
2021-09-30,sz.000609,1.135552
2021-09-30,sz.000610,2.256916
2021-09-30,sz.000611,3.404241
2021-09-30,sz.000612,1.862892
2021-09-30,sz.000613,18.745082
2021-09-30,sz.000615,6.213846
2021-09-30,sz.000616,0.572806
2021-09-30,sz.000617,0.742381
2021-09-30,sz.000619,0.754063
2021-09-30,sz.000620,0.667127
2021-09-30,sz.000622,7.599680
2021-09-30,sz.000623,0.837698
2021-09-30,sz.000625,2.348805
2021-09-30,sz.000626,3.861282
2021-09-30,sz.000627,0.769915
2021-09-30,sz.000628,1.963987
2021-09-30,sz.000629,4.100936
2021-09-30,sz.000630,2.057880
2021-09-30,sz.000631,1.434597
2021-09-30,sz.000632,1.100478
2021-09-30,sz.000633,14.437235
2021-09-30,sz.000635,1.578517
2021-09-30,sz.000636,3.867485
2021-09-30,sz.000637,2.481842
2021-09-30,sz.000638,12.085968
2021-09-30,sz.000639,1.414430
2021-09-30,sz.000650,2.276957
2021-09-30,sz.000651,2.371133
2021-09-30,sz.000652,1.178186
2021-09-30,sz.000655,1.835801
2021-09-30,sz.000656,0.778190
2021-09-30,sz.000657,2.631363
2021-09-30,sz.000659,9.127934
2021-09-30,sz.000661,8.535996
2021-09-30,sz.000663,5.440070
2021-09-30,sz.000665,0.620822
2021-09-30,sz.000666,0.621564
2021-09-30,sz.000667,0.610443
2021-09-30,sz.000668,2.219107
2021-09-30,sz.000669,1.290701
2021-09-30,sz.000670,79.145863
2021-09-30,sz.000671,0.637317
2021-09-30,sz.000672,2.166062
2021-09-30,sz.000673,-7.871324
2021-09-30,sz.000676,2.113870
2021-09-30,sz.000677,7.798242
2021-09-30,sz.000678,1.985186
2021-09-30,sz.000679,2.304362
2021-09-30,sz.000680,1.457144
2021-09-30,sz.000681,2.852366
2021-09-30,sz.000682,2.337340
2021-09-30,sz.000683,3.064160
2021-09-30,sz.000685,0.955586
2021-09-30,sz.000686,1.178587
2021-09-30,sz.000687,-1.455112
2021-09-30,sz.000688,4.984836
2021-09-30,sz.000690,1.357205
2021-09-30,sz.000691,13.805345
2021-09-30,sz.000692,7.939601
2021-09-30,sz.000695,6.589881
2021-09-30,sz.000697,6.116435
2021-09-30,sz.000698,1.198613
2021-09-30,sz.000700,1.664985
2021-09-30,sz.000701,4.749423
2021-09-30,sz.000702,2.483464
2021-09-30,sz.000703,1.637973
2021-09-30,sz.000705,1.381307
2021-09-30,sz.000707,-13.466531
2021-09-30,sz.000708,3.559954
2021-09-30,sz.000709,0.590963
2021-09-30,sz.000710,3.063655
2021-09-30,sz.000711,1.465359
2021-09-30,sz.000712,4.016834
2021-09-30,sz.000713,3.247800
2021-09-30,sz.000715,1.209909
2021-09-30,sz.000716,0.877594
2021-09-30,sz.000717,1.238874
2021-09-30,sz.000718,1.610183
2021-09-30,sz.000719,0.766286
2021-09-30,sz.000720,2.392816
2021-09-30,sz.000721,3.458833
2021-09-30,sz.000722,1.245590
2021-09-30,sz.000723,4.150284
2021-09-30,sz.000725,1.986397
2021-09-30,sz.000726,0.664347
2021-09-30,sz.000727,5.751920
2021-09-30,sz.000728,1.078914
2021-09-30,sz.000729,1.364284
2021-09-30,sz.000731,2.099016
2021-09-30,sz.000732,0.391359
2021-09-30,sz.000733,8.040757
2021-09-30,sz.000735,1.888692
2021-09-30,sz.000736,1.267220
2021-09-30,sz.000737,9.016516
2021-09-30,sz.000738,4.409946
2021-09-30,sz.000739,9.660473
2021-09-30,sz.000750,1.226726
2021-09-30,sz.000751,1.973843
2021-09-30,sz.000752,35.647213
2021-09-30,sz.000753,1.094266
2021-09-30,sz.000755,3.883571
2021-09-30,sz.000756,1.478844
2021-09-30,sz.000757,1.617148
2021-09-30,sz.000758,2.374859
2021-09-30,sz.000759,1.069744
2021-09-30,sz.000761,1.016423
2021-09-30,sz.000762,14.007860
2021-09-30,sz.000766,1.706030
2021-09-30,sz.000767,1.688659
2021-09-30,sz.000768,5.566452
2021-09-30,sz.000776,1.593510
2021-09-30,sz.000777,3.339131
2021-09-30,sz.000778,0.760011
2021-09-30,sz.000779,1.445686
2021-09-30,sz.000780,4.174616
2021-09-30,sz.000782,1.900937
2021-09-30,sz.000783,1.469479
2021-09-30,sz.000785,2.163987
2021-09-30,sz.000786,3.124163
2021-09-30,sz.000788,2.921843
2021-09-30,sz.000789,1.623514
2021-09-30,sz.000790,3.349149
2021-09-30,sz.000791,1.331756
2021-09-30,sz.000792,25.999752
2021-09-30,sz.000793,1.732621
2021-09-30,sz.000795,2.423865
2021-09-30,sz.000796,7.457503
2021-09-30,sz.000797,0.820101
2021-09-30,sz.000798,3.854867
2021-09-30,sz.000799,25.635242
2021-09-30,sz.000800,1.953473
2021-09-30,sz.000801,2.673453
2021-09-30,sz.000802,2.163305
2021-09-30,sz.000803,6.288749
2021-09-30,sz.000806,-18.844424
2021-09-30,sz.000807,3.349516
2021-09-30,sz.000809,0.826883
2021-09-30,sz.000810,1.724779
2021-09-30,sz.000811,1.720859
2021-09-30,sz.000812,1.552961
2021-09-30,sz.000813,1.653408
2021-09-30,sz.000815,1.988158
2021-09-30,sz.000816,2.252886
2021-09-30,sz.000818,6.107482
2021-09-30,sz.000819,2.521350
2021-09-30,sz.000820,-74.842721
2021-09-30,sz.000821,2.810613
2021-09-30,sz.000822,2.921371
2021-09-30,sz.000823,1.459188
2021-09-30,sz.000825,1.501393
2021-09-30,sz.000826,0.912130
2021-09-30,sz.000828,1.331943
2021-09-30,sz.000829,6.778861
2021-09-30,sz.000830,2.244136
2021-09-30,sz.000831,14.863761
2021-09-30,sz.000833,1.767007
2021-09-30,sz.000835,-1.116304
2021-09-30,sz.000836,2.255960
2021-09-30,sz.000837,4.217256
2021-09-30,sz.000838,1.644149
